location,violation_count,latitude,longitude,avg_severity,junction_ratio,repeat_offenders,cluster
"17th A Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",27,12.985360933333334,77.55299915555555,3.0,1.0,2.925925925925926,3
"17th A Main Road, Block 5A, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",1,12.9338365,77.6229067,3.0,0.0,2.0,2
"17th A Main Road, Kottalapalya, Bengaluru, Karnataka. Pin-560095 (India)",7,12.934711014285714,77.62298094285714,3.0,0.0,1.8571428571428572,2
"17th A Main Road, Rajajinagar 5th Block, Rajajinagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",1,12.9853538,77.5530495,5.0,1.0,1.0,3
"17th A Main Road, Ramakrishna Yogashram, Giri Nagar, Bengaluru, Karnataka. Pin-560085 (India)",6,12.93903635,77.54784005,3.0,0.0,1.0,53
"17th B Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",9,12.985612255555557,77.55258985555555,3.0,1.0,2.0,3
"17th C Cross Road, Prasanth Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",1,13.0502164,77.5158814,3.0,0.0,2.0,52
"17th C Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",1,12.9859317,77.55206,3.0,1.0,1.0,3
"17th C Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",16,12.98723998125,77.552129175,3.0,1.0,2.0,3
"17th C Main Road, Block 5, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",3,12.933865500000001,77.61963516666667,3.0,0.0,1.3333333333333333,2
"17th C Main Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2,12.9872258,77.55204835,3.0,1.0,3.0,3
"17th C Main Road, KEB Quarters, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",1,12.9874945,77.5520939,3.0,1.0,2.0,3
"17th Cross Road, BDA Layout, Block 3, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",3,12.951441099999998,77.52156566666666,4.666666666666667,0.0,3.3333333333333335,14
"17th Cross Road, CPWD Quarters, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",1,12.9121267,77.651635,3.0,0.0,1.0,21
"17th Cross Road, Ganga Government Quarters, MC Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",21,12.967703019047619,77.5359681047619,3.4761904761904763,1.0,1.619047619047619,3
"17th Cross Road, Ganga Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",110,12.968019950500043,77.53610447370326,3.618181818181818,1.0,1.6454545454545455,3
"17th Cross Road, Govindaraja Nagara Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",44,12.97266421818182,77.53786651136365,3.227272727272727,1.0,1.5681818181818181,3
"17th Cross Road, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",10,12.912044009999999,77.64442032,3.0,0.0,1.8,50
"17th Cross Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",2,12.9304083,77.51501555,3.0,0.0,1.0,49
"17th Cross Road, Learning to Fly, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)",1,12.9054741,77.5849715,8.0,1.0,1.0,11
"17th Cross Road, M C Layout, Dr. Vishnuvardhan Ward, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560040, India",1,12.9711338,77.53657,3.0,1.0,1.0,3
"17th Cross Road, MRCR Extension, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",204,12.972125726470589,77.53757676078432,3.0441176470588234,1.0,1.3970588235294117,3
"17th Cross Road, Manjunatha Layout, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",26,12.91240185213838,77.63530909115663,3.0384615384615383,0.0,1.2307692307692308,1
"17th Cross Road, Murthappa Garden, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)",1,12.9027307,77.5858624,3.0,1.0,1.0,11
"17th Cross Road, Nadaprabhu Kempegowda Circle, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",17,12.912066647058824,77.64513414117647,3.0,0.0,1.1176470588235294,50
"17th Cross Road, Nethravathi Government Quarters, MC Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",11,12.9665771,77.5354158,3.0,1.0,1.5454545454545454,3
"17th Cross Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",64,12.966524451562499,77.5354197203125,3.359375,1.0,1.484375,3
"17th Cross Road, Oscar Orchards, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",11,13.063590981818182,77.58673221818182,4.181818181818182,0.0,1.4545454545454546,16
"17th Cross Road, P Muniyappa Garden, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)",6,12.905421316666667,77.58555605,3.0,1.0,1.0,11
"17th Cross Road, Parangipalya, Sector 2, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",47,12.91197735744681,77.65150691276595,3.021276595744681,0.0,1.3617021276595744,21
"17th Cross Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",153,12.970731471366566,77.5371171521194,3.2549019607843137,1.0,1.4313725490196079,3
"17th Cross Road, Sarakki Agrahara, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",3,12.905299866666667,77.58562746666666,3.0,1.0,1.0,11
"17th Cross Road, Sector 3, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",2,12.912178749999999,77.64140815,3.0,0.0,1.0,50
"17th Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",3,12.9125983,77.6337533,3.0,0.0,1.0,1
"17th Cross Road, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",420,12.912420029272324,77.63374572483681,3.0428571428571427,0.0,1.1690476190476191,1
"17th Cross Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",373,12.912333276743576,77.63669767810514,3.0241286863270775,0.0,1.67828418230563,1
"17th Cross Road, Vanganahalli, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",16,12.9119608375,77.64783866875,3.0,0.0,1.125,-1
"17th Cross Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",135,12.972796701265466,77.53818649758806,3.066666666666667,1.0,1.7407407407407407,3
"17th D Main Road, Block 5, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",1,12.9364626,77.6206199,3.0,0.0,3.0,2
"17th D Main Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2,12.986759150000001,77.55160545000001,3.0,1.0,1.5,3
"17th D Main Road, Patel Narayana Reddy Layout, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",1,12.938951,77.6256592,3.0,0.0,2.0,2
"17th D Main Road, Rajajinagar 3rd Block, Rajajinagar, Rajajinagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",1,12.9859442,77.5516262,3.0,1.0,1.0,3
"17th E Cross Road, Parshuram Garden, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",1,12.9780755,77.6330653,8.0,0.0,1.0,-1
"17th E Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2,12.985792700000001,77.55218755,3.0,1.0,1.0,3
"17th E Main Road, Bhashyam Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",1,12.9854507,77.5520924,3.0,1.0,1.0,3
"17th F Cross Road, Bangalore Metropolitan Transport Corporation Quarters, Hoysala Nagar, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",7,12.981314414285714,77.63375267142858,3.0,0.0,1.1428571428571428,-1
"17th F Main Road, Bhashyam Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",1,12.9858438,77.5520112,3.0,1.0,1.0,3
"17th F Main Road, MM Garden, Block 6, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",2,12.939823350000001,77.62532250000001,3.0,0.0,1.5,2
"17th G Main Road, Block 6, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",1,12.9403798,77.6237757,3.0,0.0,1.0,2
"17th G Main Road, Tungabhadra Block, National Games Village, Koramangala, Bengaluru, Karnataka. Pin-560047 (India)",4,12.940820075000001,77.62436737499999,3.0,0.0,1.0,2
"17th H Main Road, Block 6, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",1,12.9378446,77.6215854,3.0,0.0,2.0,2
"17th H Main Road, KHB Colony, Block 5, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",41,12.934791419512194,77.61696116341463,3.1951219512195124,0.6829268292682927,1.8048780487804879,2
"17th Main (S. Nijalingappa Road), Rajajinagar 2nd Block, Rajajinagar, Rajajinagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",1,12.9933187,77.5526469,3.0,1.0,1.0,3
"17th Main Road, BTM Circle, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)",1,12.9167631,77.6104109,3.0,1.0,1.0,2
"17th Main Road, Baba Saheb Colony, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",3,12.963375300000001,77.64182613333334,4.666666666666667,1.0,1.0,6
"17th Main Road, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",95,12.994244285263159,77.55270943789473,3.0526315789473686,1.0,3.768421052631579,3
"17th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",7,12.99053732857143,77.55275427142858,3.0,1.0,2.0,3
"17th Main Road, Freedom Fighters Colony, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",32,13.006081409375,77.52745905625,6.125,0.0,2.09375,13
"17th Main Road, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",1,12.9119065,77.6426806,3.0,0.0,1.0,50
"17th Main Road, Industrial Layout, Block 5, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",32,12.932813921874999,77.61339742187499,3.0,1.0,1.28125,2
"17th Main Road, KEB Quarters, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",108,12.989190926851851,77.55248502592593,3.0,1.0,2.2962962962962963,3
"17th Main Road, KHB Colony, Block 5, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",3,12.936239833333332,77.6168153,3.0,0.0,1.0,2
"17th Main Road, KPTCL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",455,12.99244497912088,77.55265507318681,3.002197802197802,1.0,5.85054945054945,3
"17th Main Road, Kadirenahalli New Colony, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",3,12.923035399999998,77.5657006,3.0,0.0,1.0,54
"17th Main Road, Madiwala Check Post Junction, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",14,12.931876585714287,77.61389211428572,3.0,1.0,1.2857142857142858,2
"17th Main Road, Mahadeshwara Nagar Extension, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",1,12.9137135,77.6075067,3.0,1.0,2.0,2
"17th Main Road, Muneshwara Block, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560026 (India)",6,12.942166366666667,77.54832621666667,6.5,0.0,1.1666666666666667,55
"17th Main Road, Narasimhaiah Garden, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",7,12.906497985714285,77.59049845714286,4.428571428571429,0.8571428571428571,1.0,31
"17th Main Road, Oscar Orchards, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",1,13.0644557,77.5857619,4.0,0.0,1.0,16
"17th Main Road, Police Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",5,12.995261099999999,77.55278638,3.0,1.0,3.8,3
"17th Main Road, RIECHS Layout, Kurubarahalli, Bengaluru, Karnataka. Pin-560086 (India)",4,13.004199974999999,77.52940895,6.75,0.0,1.25,13
"17th Main Road, Salarpuria Tower, Adugodi, Bengaluru, Karnataka. Pin-560095 (India)",8,12.9335537625,77.6129690125,3.0,1.0,1.25,2
"17th Main Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",27,12.990895351851853,77.55252814814814,3.0,1.0,2.4444444444444446,3
"17th Main Road, Siddanna Layout, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",1,12.9241479,77.5661114,3.0,0.0,1.0,54
"17th Main Road, Swatantra Yodhara Nagar, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",1,13.0035542,77.5292314,3.0,0.0,2.0,13
"17th Main Road, UCO Bank Junction, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",48,12.934254139583333,77.61270885833333,3.6666666666666665,1.0,1.2083333333333333,2
"17th Main Road, Vivekanand Colony, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560078 (India)",2,12.9124157,77.57288975,3.0,1.0,1.0,11
"17th Main Road, Vymac Circle, Kammagondanahalli, Bengaluru, Karnataka. Pin-560015 (India)",2,13.06842215,77.5301467,3.0,0.0,1.0,56
"18, 17th Cross Road, Sector 7, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",1,12.9122625,77.6355157,3.0,0.0,1.0,1
"18th A Main Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",5,12.98647788,77.55046605999999,3.0,1.0,1.4,3
"18th A Main Road, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",4,12.910784150000001,77.64432744999999,3.0,0.0,1.25,50
"18th B Main Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2,12.987440249999999,77.550565,3.0,1.0,1.5,3
"18th Cross Road, BDA Layout, Block 3, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",1,12.95102,77.5211383,8.0,0.0,4.0,14
"18th Cross Road, Ganga Government Quarters, MC Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",1,12.9689377,77.5360366,3.0,1.0,1.0,3
"18th Cross Road, Ganga Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",5,12.96890814,77.53607616000001,3.0,1.0,2.4,3
"18th Cross Road, Govindaraja Nagara Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",16,12.973339987500001,77.53772578125,3.125,1.0,1.375,3
"18th Cross Road, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",31,12.911908912903227,77.64435448064516,3.0,0.0,1.6774193548387097,50
"18th Cross Road, MRCR Extension, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",21,12.971649690476191,77.53674720000001,3.0476190476190474,1.0,1.0476190476190477,3
"18th Cross Road, Malleshwaram 18th Cross Junction, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",422,13.008496890521329,77.5706934471564,3.009478672985782,0.0,1.5876777251184835,3
"18th Cross Road, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",4,13.009022250000001,77.562760475,4.25,0.0,1.0,3
"18th Cross Road, Nadaprabhu Kempegowda Circle, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2,12.91195405,77.6445318,3.0,0.0,2.5,50
"18th Cross Road, Nethravathi Government Quarters, MC Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2,12.966247200000002,77.5347706,3.0,1.0,2.0,3
"18th Cross Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",6,12.966272083333335,77.53478221666667,3.0,1.0,2.0,3
"18th Cross Road, Oscar Orchards, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",2,13.0633842,77.5857647,3.0,0.0,1.0,16
"18th Cross Road, Palace Orchard Upper, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",2,13.00774835,77.5831005,3.0,0.0,1.0,0
"18th Cross Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",7,12.971125271428573,77.53658154285714,3.142857142857143,1.0,1.0,3
"18th Cross Road, Rajiv Gandhi Nagar, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",2,12.910338,77.62713635,3.0,0.0,1.0,1
"18th Cross Road, Sadashivanagar, Sadashiva Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560003, India",1,13.0085377,77.5715295,3.0,0.0,1.0,3
"18th Cross Road, Sarangapani, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",77,13.008554224675326,77.56972733376624,3.155844155844156,0.0,1.5324675324675325,3
"18th Cross Road, Sector 3, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2,12.9119432,77.64070495,3.0,0.0,1.0,50
"18th Cross Road, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",1,12.9119211,77.6320847,3.0,0.0,1.0,1
"18th Cross Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",4,12.998416800000001,77.5510214,3.0,1.0,1.0,3
"18th Cross Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",38,12.91179222105263,77.63818973421053,3.0,0.0,1.5,1
"18th D Main Road, Carlton Towers, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",1,12.9615372,77.6424449,3.0,1.0,1.0,6
"18th E Main Road, Carlton Towers, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",1,12.9612988,77.6429271,3.0,1.0,1.0,6
"18th Main Road, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560068 (India)",9,12.925353377777776,77.61860924444444,3.111111111111111,0.4444444444444444,3.2222222222222223,1
"18th Main Road, Block 5, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",1,12.9368422,77.6203784,4.0,0.0,1.0,2
"18th Main Road, Brindavan Layout, Padmanabhanagar, Bengaluru, Karnataka. Pin-560070 (India)",1,12.912500831310556,77.55256659358511,8.0,0.0,1.0,47
"18th Main Road, Corporation Layout, Tilak Nagar, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",1,12.9264179,77.5895697,8.0,1.0,1.0,11
"18th Main Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2,12.985906199999999,77.55106484999999,3.0,1.0,1.0,3
"18th Main Road, Freedom Fighters Colony, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",1,13.0048963,77.5282671,3.0,0.0,4.0,13
"18th Main Road, Ittamadu, Padmanabhanagar, Bengaluru, Karnataka. Pin-560070 (India)",3,12.91465163314185,77.55368537647198,4.666666666666667,0.0,1.0,-1
"18th Main Road, JP Nagar Phase 2, Bengaluru, Karnataka. Pin-560078 (India)",1,12.910164,77.5903232,3.0,0.0,1.0,11
"18th Main Road, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",1,12.9254843,77.6183556,3.0,0.0,1.0,1
"18th Main Road, Nadaprabhu Kempegowda Circle, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2,12.9133579,77.6443256,3.0,0.0,1.0,50
"18th Main Road, Narasimhaiah Garden, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",1,12.9063765,77.590256,3.0,1.0,1.0,31
"18th Main Road, RIECHS Layout, Kurubarahalli, Bengaluru, Karnataka. Pin-560086 (India)",1,13.0038833,77.5292483,8.0,0.0,1.0,13
"18th Main Road, Sector 3, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",1,12.9091087,77.6438583,3.0,0.0,1.0,50
"18th Main Road, Vymac Circle, Kammagondanahalli, Bengaluru, Karnataka. Pin-560015 (India)",1,13.0686089,77.5300305,3.0,0.0,2.0,56
"19th A Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",4,13.000530925,77.55079757499999,3.0,1.0,1.5,3
"19th A Main Road, Ketamaranahalli, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2,13.0015617,77.55068,3.0,1.0,2.0,3
"19th C Main Road, Block 1N, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",5,13.00332238,77.55034372,3.0,1.0,2.2,3
"19th C Main Road, Dr M Munivenkataswamy Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",3,13.003535566666665,77.55022833333334,3.0,1.0,4.0,3
"19th C Main Road, Ketamaranahalli, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",4,13.002437950000001,77.55045735,3.0,1.0,1.5,3
"19th Cross Road, Dr BR Ambedkar Layout, Sector 3, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2,12.9111897,77.6383383,3.0,0.0,1.0,1
"19th Cross Road, Nagawara Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",1,13.0395456,77.6251872,3.0,0.0,1.0,30
"19th Cross Road, Navarang Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2,12.9983437,77.5518729,3.0,1.0,2.0,3
"19th Cross Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",13,12.998131676923077,77.55106373076923,3.0,1.0,7.076923076923077,3
"19th Cross Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",33,12.911490554545454,77.6381504121212,3.0,0.0,1.7575757575757576,1
"19th E Main Road, Block 1N, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2,13.0040653,77.5509873,3.0,1.0,1.0,3
"19th H Main Road, Block 1N, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",5,13.00372088,77.55232722000001,3.0,1.0,1.4,3
"19th Main Road, 5th Phase, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",1,12.961382131519958,77.64552299494628,8.0,1.0,1.0,6
"19th Main Road, Basava Mantapa Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",18,12.9970309,77.55131114444445,3.0,0.9444444444444444,1.3333333333333333,3
"19th Main Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",894,13.000056661073826,77.55054651107382,3.0067114093959733,1.0,2.1577181208053693,3
"19th Main Road, Dr M Munivenkataswamy Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",442,13.00310919841629,77.55011722556561,3.004524886877828,1.0,1.6764705882352942,3
"19th Main Road, Dr Vishuvardhan Circle, Kodipur, Bengaluru, Karnataka. Pin-560061 (India)",1,12.9071194,77.5343921,3.0,0.0,1.0,57
"19th Main Road, Government Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2,12.9939963,77.55184349999999,3.0,1.0,1.0,3
"19th Main Road, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",36,12.9111972,77.64459230833333,3.111111111111111,0.0,1.3333333333333333,50
"19th Main Road, Heavie Halcyon, Agara, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",17,12.921787570588235,77.64512917058823,3.0588235294117645,0.0,1.1764705882352942,33
"19th Main Road, KIMS Staff Quarters, Siddanna Layout, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",1,12.9245326,77.5650456,3.0,0.0,1.0,54
"19th Main Road, Ketamaranahalli, Basaveshwaranagar, Kethamaranahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560079, India",1,12.9978646,77.5510717,3.0,1.0,16.0,3
"19th Main Road, Ketamaranahalli, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",302,13.001609301986754,77.55033678543046,3.0,1.0,3.2549668874172184,3
"19th Main Road, Marenahalli Palya, JP Nagar Phase 2, Bengaluru, Karnataka. Pin-560078 (India)",1,12.9104432,77.588836,3.0,1.0,1.0,11
"19th Main Road, Nadaprabhu Kempegowda Circle, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",17,12.91235174117647,77.64467064705883,3.0588235294117645,0.0,1.2352941176470589,50
"19th Main Road, Park Square Apartment, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",25,12.920457732,77.645056128,3.28,0.0,1.12,33
"19th Main Road, Park Square, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",10,12.919368550000002,77.64494254,3.0,0.0,1.1,33
"19th Main Road, RIECHS Layout, Kurubarahalli, Bengaluru, Karnataka. Pin-560086 (India)",6,13.005910016666666,77.52924508333334,5.5,0.0,3.8333333333333335,13
"19th Main Road, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",97,12.994979498969073,77.55164313917525,3.0,1.0,1.2061855670103092,3
"19th Main Road, Sector 2, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",1,12.9088969,77.6444654,3.0,0.0,2.0,50
"19th Main Road, Sector 2, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",46,12.90966278478261,77.64455751956521,3.0869565217391304,0.0,1.065217391304348,50
"19th Main Road, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",3,12.916951166666665,77.64479743333334,3.0,0.0,1.0,33
"19th Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",116,12.998086726522175,77.55099890330744,3.189655172413793,1.0,3.060344827586207,3
"1st A Cross Road, Annayappa Colony, HAL Stage 3, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",4,12.9718761,77.6552512,3.0,0.0,2.5,15
"1st A Cross Road, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",2,12.9914677,77.5377585,3.5,1.0,1.0,3
"1st A Cross Road, Block 11, Marilingappa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",2,12.97094635,77.507335,5.5,0.0,1.0,58
"1st A Cross Road, Block 8, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",1,12.9415081,77.6210554,8.0,0.0,1.0,2
"1st A Cross Road, Green Glen Layout, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",8,12.92597015,77.669742725,3.0,0.0,1.0,19
"1st A Cross Road, JJR Nagar Circle, JJR Nagar North, Bengaluru, Karnataka. Pin-560018 (India)",1,12.9644486,77.5551449,8.0,0.0,1.0,3
"1st A Cross Road, Koramangala 7th Block, A Adugodi, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560095, India",3,12.934992966666668,77.61780613333333,3.0,0.6666666666666666,1.6666666666666667,2
"1st A Cross Road, Kowdenahalli Extension, Ramamurthi Nagar, Bengaluru, Karnataka. Pin-560016 (India)",1,13.0211927,77.6787112,8.0,0.0,1.0,-1
"1st A Cross Road, Michaelpalya, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",1,12.9791307,77.6441063,3.0,0.0,1.0,5
